2026-09-13T17:14:32Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:14:38Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:14:43Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:14:48Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:14:54Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:14:59Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:05Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:10Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:15Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:21Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:26Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:32Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:37Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:42Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:48Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:53Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:15:59Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:04Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:09Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:15Z,card0:73;card1:73;card2:73;card3:73;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:20Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:25Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:31Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:36Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:73;card7:73;
2026-09-13T17:16:41Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:77;card7:75;
2026-09-13T17:16:47Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:16:52Z,card0:73;card1:73;card2:73;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:16:58Z,card0:73;card1:73;card2:74;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:17:03Z,card0:73;card1:74;card2:77;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:17:08Z,card0:73;card1:80;card2:77;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:17:14Z,card0:73;card1:87;card2:77;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:17:19Z,card0:77;card1:93;card2:77;card3:77;card4:73;card5:73;card6:79;card7:75;
2026-09-13T17:17:25Z,card0:83;card1:99;card2:77;card3:81;card4:75;card5:73;card6:79;card7:75;
2026-09-13T17:17:30Z,card0:89;card1:99;card2:77;card3:86;card4:80;card5:73;card6:79;card7:75;
2026-09-13T17:17:35Z,card0:96;card1:99;card2:77;card3:93;card4:87;card5:73;card6:79;card7:75;
2026-09-13T17:17:41Z,card0:95;card1:99;card2:77;card3:99;card4:93;card5:73;card6:79;card7:75;
2026-09-13T17:17:46Z,card0:83;card1:99;card2:77;card3:78;card4:99;card5:73;card6:79;card7:80;
2026-09-13T17:17:51Z,card0:83;card1:99;card2:77;card3:81;card4:79;card5:73;card6:81;card7:87;
2026-09-13T17:17:57Z,card0:83;card1:99;card2:77;card3:81;card4:86;card5:73;card6:86;card7:93;
2026-09-13T17:18:02Z,card0:83;card1:99;card2:77;card3:81;card4:94;card5:75;card6:92;card7:99;
2026-09-13T17:18:08Z,card0:83;card1:99;card2:79;card3:81;card4:99;card5:80;card6:98;card7:78;
2026-09-13T17:18:13Z,card0:83;card1:99;card2:84;card3:81;card4:81;card5:86;card6:76;card7:84;
2026-09-13T17:18:18Z,card0:83;card1:99;card2:91;card3:81;card4:92;card5:93;card6:85;card7:93;
2026-09-13T17:18:24Z,card0:83;card1:99;card2:97;card3:81;card4:98;card5:99;card6:92;card7:99;
2026-09-13T17:18:29Z,card0:83;card1:99;card2:86;card3:81;card4:83;card5:78;card6:99;card7:81;
2026-09-13T17:18:35Z,card0:83;card1:99;card2:83;card3:81;card4:87;card5:85;card6:79;card7:89;
2026-09-13T17:18:40Z,card0:83;card1:99;card2:90;card3:81;card4:87;card5:92;card6:87;card7:98;
2026-09-13T17:18:45Z,card0:83;card1:99;card2:97;card3:81;card4:87;card5:99;card6:96;card7:80;
2026-09-13T17:18:51Z,card0:83;card1:99;card2:86;card3:81;card4:87;card5:77;card6:86;card7:82;
2026-09-13T17:18:56Z,card0:83;card1:99;card2:85;card3:81;card4:87;card5:87;card6:78;card7:82;
2026-09-13T17:19:01Z,card0:83;card1:79;card2:93;card3:81;card4:87;card5:96;card6:78;card7:82;
2026-09-13T17:19:07Z,card0:83;card1:86;card2:94;card3:81;card4:87;card5:80;card6:78;card7:82;
2026-09-13T17:19:12Z,card0:83;card1:94;card2:85;card3:81;card4:87;card5:87;card6:78;card7:82;
2026-09-13T17:19:18Z,card0:83;card1:99;card2:94;card3:81;card4:87;card5:97;card6:78;card7:82;
2026-09-13T17:19:23Z,card0:83;card1:81;card2:97;card3:81;card4:87;card5:81;card6:78;card7:82;
2026-09-13T17:19:28Z,card0:84;card1:89;card2:86;card3:81;card4:87;card5:89;card6:78;card7:82;
2026-09-13T17:19:34Z,card0:91;card1:98;card2:97;card3:81;card4:87;card5:97;card6:78;card7:82;
2026-09-13T17:19:39Z,card0:97;card1:78;card2:77;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:19:45Z,card0:79;card1:87;card2:88;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:19:50Z,card0:89;card1:99;card2:99;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:19:55Z,card0:97;card1:81;card2:86;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:01Z,card0:98;card1:89;card2:95;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:06Z,card0:87;card1:97;card2:87;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:11Z,card0:96;card1:85;card2:93;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:17Z,card0:81;card1:96;card2:81;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:22Z,card0:91;card1:83;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:28Z,card0:91;card1:80;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:33Z,card0:91;card1:80;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:38Z,card0:98;card1:92;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:44Z,card0:89;card1:90;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:49Z,card0:98;card1:93;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:20:55Z,card0:88;card1:81;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:00Z,card0:97;card1:95;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:05Z,card0:89;card1:82;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:11Z,card0:98;card1:96;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:16Z,card0:80;card1:80;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:22Z,card0:80;card1:19;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:27Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:32Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:38Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:43Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:48Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:54Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:21:59Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:22:05Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:22:10Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
2026-09-13T17:22:15Z,card0:80;card1:3;card2:91;card3:81;card4:87;card5:77;card6:78;card7:82;
